Firm,Period,SIZE,LEV,REV,GROWTH,ROA,ROE,FE_2020Q4,FE_2019Q4,FE_Sector,Treat,After,DiD,Delete
LINK.JK,2020Q4,29.52608509,19.13859445,27.61958598,5.839857571,3.142306701,5.289210901,1,0,5,1,1,1,0
LINK.JK,2019Q4,29.42670803,2.121046992,27.562829,4.507882165,1.88191711,2.631486179,0,1,5,1,0,0,0
LION.JK,2020Q4,27.25036728,7.296803598,25.17871606,-17.59755768,1.001727299,1.439971401,1,0,4,1,1,1,0
LION.JK,2019Q4,27.24609592,7.533441927,25.37227117,20.68191879,0.676498566,0.959973405,0,1,4,1,0,0,0
LMPI.JK,2020Q4,27.3267248,97.61078855,25.67196369,18.31936109,-1.612214678,-4.483545794,1,0,2,0,1,0,0
LMPI.JK,2019Q4,27.39111886,87.83205721,25.50374645,22.09647426,-1.820391994,-4.588238747,0,1,2,0,0,0,0
LMSH.JK,2020Q4,25.73423987,4.559663387,24.5844901,-30.76397346,-2.002107148,-2.488615526,1,0,6,1,1,1,0
LMSH.JK,2019Q4,25.84087173,5.662559535,24.95213894,0.46870341,-4.019860791,-4.924979338,0,1,6,1,0,0,0
LPCK.JK,2020Q4,30.13403189,3.555917532,27.15419909,88.38612368,-35.96622713,-50.36119296,1,0,9,0,1,0,0
LPCK.JK,2019Q4,29.85300573,3.203547398,26.52087557,18.0323817,0.135026254,-0.334884683,0,1,9,0,0,0,0
LPGI.JK,2020Q4,28.51720032,0.688027542,26.49377816,16.14015746,0.902835141,#VALUE!,1,0,3,0,1,0,0
LPGI.JK,2019Q4,28.54136888,0.527818016,26.34415063,-11.00182946,1.551156435,#VALUE!,0,1,3,0,0,0,0
LPKR.JK,2020Q4,31.63980026,42.58156303,29.01701693,28.19693595,-13.23952636,-28.62301634,1,0,9,0,1,0,0
LPKR.JK,2019Q4,31.52454323,83.85164227,28.76861947,20.33326248,-0.658749891,-0.888275431,0,1,9,0,0,0,0
LPLI.JK,2020Q4,27.84844434,20.14570628,23.60599737,-11.90076938,0.686603195,0.892364292,1,0,9,0,1,0,0
LPLI.JK,2019Q4,27.95317997,19.59487219,23.73270376,-13.52780621,-0.948057245,-1.21569153,0,1,9,0,0,0,0
LRNA.JK,2020Q4,26.48597923,6.602731903,24.08249976,9.071077569,-4.825636346,-5.856710078,1,0,8,1,1,1,0
LRNA.JK,2019Q4,26.24339293,4.089841564,23.99567019,-9.911444728,-0.818139764,-0.970348558,0,1,8,1,0,0,0
LTLS.JK,2020Q4,29.39971733,113.7809492,28.09598519,-10.72991481,0.953166226,2.448395399,1,0,6,1,1,1,0
LTLS.JK,2019Q4,29.47449362,136.8940772,28.20948894,7.758172182,0.709568516,1.577549466,0,1,6,1,0,0,0
MAIN.JK,2020Q4,29.16758228,100.1038023,28.21067322,-4.389544438,0.699421379,1.706672446,1,0,1,0,1,0,0
MAIN.JK,2019Q4,29.09793751,94.61837488,28.25556123,34.96673545,-0.912079726,-2.10597875,0,1,1,0,0,0,0
MAMI.JK,2020Q4,28.15801643,20.09924367,24.63518441,97.33313955,-0.121670929,-0.064059158,1,0,2,0,1,0,0
MAMI.JK,2019Q4,27.56578893,29.13279548,23.95546124,4.77884764,0.300613571,0.150962161,0,1,2,0,0,0,0
MAPB.JK,2020Q4,28.35725824,0.146396296,27.49247029,23.53901909,-0.649432103,-1.593596868,1,0,2,0,1,0,0
MAPB.JK,2019Q4,28.18547216,0.161648594,27.28108343,22.83338853,2.993374005,5.02003884,0,1,2,0,0,0,0
MAPI.JK,2020Q4,30.26557654,30.91186812,29.45998822,22.26390757,0.482578862,0.971229381,1,0,2,0,1,0,0
MAPI.JK,2019Q4,30.16730751,50.8059508,29.25897652,10.20235522,2.596399163,4.808682434,0,1,2,0,0,0,0
MARI.JK,2020Q4,26.54924525,21.03262606,24.11594555,7.6764921,-0.968543384,-1.140806799,1,0,2,0,1,0,0
MARI.JK,2019Q4,26.46857905,26.07426625,24.04198445,22.4284694,1.263498854,2.271327306,0,1,2,0,0,0,0
MARK.JK,2020Q4,26.81288666,38.14284665,25.27006737,10.94486379,8.085406814,13.86955675,1,0,4,1,1,1,0
MARK.JK,2019Q4,26.48556979,18.75468936,25.1662042,37.14688002,5.149183425,7.819892073,0,1,4,1,0,0,0
MASA.JK,2020Q4,29.69732547,54.61135044,27.84709406,-5.721941126,3.615649487,7.706669572,1,0,2,0,1,0,0
MASA.JK,2019Q4,29.92398165,65.90356652,27.90601576,22.09957581,-0.442135575,-0.799553883,0,1,2,0,0,0,0
MAYA.JK,2020Q4,32.16800701,22.18717289,27.49419287,10.69422629,-0.160843442,#VALUE!,1,0,3,0,1,0,0
MAYA.JK,2019Q4,32.09660611,25.32106653,27.39259137,7.552310599,-0.198720493,#VALUE!,0,1,3,0,0,0,0
MBAP.JK,2020Q4,28.6139527,6.453853736,27.51592047,-11.72564789,1.071472129,1.410542416,1,0,7,1,1,1,0
MBAP.JK,2019Q4,28.54498739,5.246523419,27.64064106,35.38160968,4.579070923,6.060105905,0,1,7,1,0,0,0
MBSS.JK,2020Q4,28.7388309,22.3146762,26.20131938,-29.28493024,-3.654427161,-5.038656169,1,0,7,1,1,1,0
MBSS.JK,2019Q4,28.86818028,33.77762185,26.54783086,42.60466802,0.608831904,0.644099084,0,1,7,1,0,0,0
MBTO.JK,2020Q4,27.10519002,79.48483904,25.71995143,23.38651744,-16.05147282,-32.54570255,1,0,1,0,1,0,0
MBTO.JK,2019Q4,27.19718258,56.45459595,25.50979976,-47.08485575,-6.570284372,-15.44700053,0,1,1,0,0,0,0
MCAS.JK,2020Q4,28.21834442,19.86236478,28.82849755,44.4764696,8.495777564,40.60938377,1,0,10,0,1,0,0
MCAS.JK,2019Q4,27.7419358,32.23833508,28.46055108,535.3411289,4.374572192,6.786144066,0,1,10,0,0,0,0
MDIA.JK,2020Q4,29.41484387,64.62326098,26.70825865,-12.08433319,-1.994955651,-5.34908419,1,0,2,0,1,0,0
MDIA.JK,2019Q4,29.38346024,62.99690821,26.83705081,-2.243334602,0.776781015,1.857425493,0,1,2,0,0,0,0
MDKA.JK,2020Q4,30.21149502,58.15382284,27.70721038,-3.37678008,-2.386841288,-3.893965414,1,0,6,1,1,1,0
MDKA.JK,2019Q4,30.07062612,71.61622294,27.74156149,16.901618,-0.01034729,0.953749562,0,1,6,1,0,0,0
MDKI.JK,2020Q4,27.55175602,0.486732286,25.30717153,-3.70727389,1.016325427,1.131925481,1,0,6,1,1,1,0
MDKI.JK,2019Q4,27.54116752,0.488209139,25.34494893,5.079017271,0.191020007,0.201636484,0,1,6,1,0,0,0
MDLN.JK,2020Q4,30.38875135,80.93684887,26.57079359,17.33589546,-6.275219656,-15.60659596,1,0,9,0,1,0,0
MDLN.JK,2019Q4,30.37911466,84.47017667,26.41092305,-33.59007113,0.408052276,0.90686215,0,1,9,0,0,0,0
MEDC.JK,2020Q4,32.11056864,269.7236408,29.29835382,8.19574433,-1.113854671,-6.363908633,1,0,7,1,1,1,0
MEDC.JK,2019Q4,31.97667985,218.228322,29.21958197,89.92629052,-0.271097859,-1.45280685,0,1,7,1,0,0,0
MEGA.JK,2020Q4,32.24419748,25.316158,28.17687927,15.99296552,1.151612139,#VALUE!,1,0,3,0,1,0,0
MEGA.JK,2019Q4,32.05899993,33.29810553,28.02851991,-15.76624181,0.659292774,#VALUE!,0,1,3,0,0,0,0
META.JK,2020Q4,29.21712798,42.23597586,27.28612407,260.1011806,0.509719742,0.745648946,1,0,5,1,1,1,0
META.JK,2019Q4,28.95866267,56.04405299,26.00490921,0.417717454,1.186390277,1.58843643,0,1,5,1,0,0,0
MFIN.JK,2020Q4,29.18413288,94.46818225,26.94348815,17.64286115,-0.045702782,-0.08144457,1,0,3,0,1,0,0
MFIN.JK,2019Q4,28.9179547,65.94505565,26.7810049,8.93178001,2.190976791,4.485829111,0,1,3,0,0,0,0
MICE.JK,2020Q4,27.67432237,37.58800089,25.76193237,-12.33454994,0.25916431,-0.234975081,1,0,2,0,1,0,0
MICE.JK,2019Q4,27.55719373,33.44787278,25.89357469,9.722784822,1.581853848,1.765411903,0,1,2,0,0,0,0
MIDI.JK,2020Q4,29.23851895,156.5377021,28.71077197,9.677707783,1.08211117,4.660865384,1,0,1,0,1,0,0
MIDI.JK,2019Q4,29.23245609,211.8592859,28.61839602,3.639976262,1.246168117,5.145206173,0,1,1,0,0,0,0
MINA.JK,2020Q4,25.84421652,0.306890319,21.77998241,-13.30999466,-3.733727708,-3.762346047,1,0,2,0,1,0,0
MINA.JK,2019Q4,25.55628671,0.057769676,21.922814,60.73750001,-1.177010644,-1.322630973,0,1,2,0,0,0,0
MIRA.JK,2020Q4,26.58542734,34.65398152,24.27797867,6.550374797,-0.219647467,-0.29583969,1,0,8,1,1,1,0
MIRA.JK,2019Q4,26.49401389,29.56910874,24.21453098,-9.647608575,-4.146247944,-6.025748801,0,1,8,1,0,0,0
MKNT.JK,2020Q4,27.35123433,722.9355348,27.84518494,12.37062124,-4.071697662,-35.08123809,1,0,2,0,1,0,0
MKNT.JK,2019Q4,27.7038697,305.061752,27.7285526,-39.46903628,0.294070988,1.284491253,0,1,2,0,0,0,0
MKPI.JK,2020Q4,29.61549716,12.08446871,27.06584995,1.04601913,0.416622815,0.567041615,1,0,9,0,1,0,0
MKPI.JK,2019Q4,29.57810983,13.74082689,27.05544409,-8.322787793,2.709476882,3.590011696,0,1,9,0,0,0,0
MLBI.JK,2020Q4,28.69467958,30.55348956,27.85229171,6.732383089,4.41425784,9.708485402,1,0,1,0,1,0,0
MLBI.JK,2019Q4,28.69210494,31.70101657,27.78713729,10.78727867,15.47744591,46.12847095,0,1,1,0,0,0,0
MLIA.JK,2020Q4,29.38162913,79.04577864,27.63241772,0.703165523,0.747707788,1.637670893,1,0,4,1,1,1,0
MLIA.JK,2019Q4,29.29186028,67.98007452,27.62541067,-39.06593136,0.922797799,2.105841073,0,1,4,1,0,0,0
MLPL.JK,2020Q4,30.40251812,83.8932518,28.69371361,-17.73103735,-1.609984659,-4.886415133,1,0,4,1,1,1,0
MLPL.JK,2019Q4,30.5548832,91.15027479,28.88888988,-16.20743609,-0.026288194,0.275345682,0,1,4,1,0,0,0
MLPT.JK,2020Q4,28.37594732,19.10463011,27.36653721,-16.02904626,1.994718103,6.358854575,1,0,10,0,1,0,0
MLPT.JK,2019Q4,28.35325126,19.13262941,27.54123644,35.74524198,1.652879472,4.359789418,0,1,10,0,0,0,0
MMLP.JK,2020Q4,29.48203443,16.47489811,25.1160779,6.928717414,0.829943394,1.053054655,1,0,9,0,1,0,0
MMLP.JK,2019Q4,29.38271858,12.14161905,25.04908567,38.74658488,2.201807996,1.445069972,0,1,9,0,0,0,0
MNCN.JK,2020Q4,30.48693398,42.45611698,28.33368041,9.705176659,2.397201729,3.188971952,1,0,2,0,1,0,0
MNCN.JK,2019Q4,30.40406205,46.88231517,28.24105404,4.792878722,3.217952988,4.694335078,0,1,2,0,0,0,0
MPMX.JK,2020Q4,29.88899381,5.720941586,29.04035722,-2.82683239,1.968724908,2.870118152,1,0,2,0,1,0,0
MPMX.JK,2019Q4,30.11120053,4.022733611,29.06903278,23.73954813,1.159502479,1.437410173,0,1,2,0,0,0,0
MPOW.JK,2020Q4,26.34018741,85.60312108,22.66018223,-36.5487934,2.060124549,3.791073572,1,0,5,1,1,1,0
MPOW.JK,2019Q4,26.46886859,110.5543946,23.11508121,-31.8685941,-2.032463543,-3.880035333,0,1,5,1,0,0,0
MPPA.JK,2020Q4,29.01882758,141.0215514,28.32321935,-17.00806658,-2.432018935,-44.40341338,1,0,1,0,1,0,0
MPPA.JK,2019Q4,29.32624068,82.84232237,28.50964612,-16.82611638,-1.886146376,-8.550029582,0,1,1,0,0,0,0
MRAT.JK,2020Q4,26.95927902,15.02576092,25.15675892,8.03034683,-0.153973166,-0.230740591,1,0,1,0,1,0,0
MRAT.JK,2019Q4,26.99225789,15.00416714,25.07951693,-14.42164141,0.003557371,0.004923354,0,1,1,0,0,0,0
MREI.JK,2020Q4,28.99598947,0.243500498,27.0235344,4.128821661,1.066861061,#VALUE!,1,0,3,0,1,0,0
MREI.JK,2019Q4,28.86259497,0.2087679,26.98307578,18.17635153,1.348942435,#VALUE!,0,1,3,0,0,0,0
MSKY.JK,2020Q4,29.14280959,36.34486454,27.13366109,-7.502509658,-1.286928186,-1.974075778,1,0,2,0,1,0,0
MSKY.JK,2019Q4,29.20094139,123.6739772,27.21164976,3.634767284,-0.207652717,-0.395033754,0,1,2,0,0,0,0
MTDL.JK,2020Q4,29.35829131,9.206929115,29.20918609,32.76630218,2.559824821,4.209759632,1,0,10,0,1,0,0
MTDL.JK,2019Q4,29.21057203,9.953694724,28.92576582,2.006189012,2.831833914,4.793552478,0,1,10,0,0,0,0
MTLA.JK,2020Q4,29.44051637,38.67490413,27.14332357,42.94791434,1.282465775,2.129283139,1,0,9,0,1,0,0
MTLA.JK,2019Q4,29.27851806,33.60377927,26.78601343,-18.98303127,4.119753003,6.752009111,0,1,9,0,0,0,0
MYOH.JK,2020Q4,28.4300239,4.091061799,27.5364949,-3.976088016,5.564519329,6.625779947,1,0,7,1,1,1,0
MYOH.JK,2019Q4,28.40819353,8.779352999,27.57706784,27.52338542,4.651841024,6.255609201,0,1,7,1,0,0,0
MYOR.JK,2020Q4,30.57745383,60.10953367,29.58651709,5.312875128,2.622026719,4.67419315,1,0,1,0,1,0,0
MYOR.JK,2019Q4,30.49844868,72.00745124,29.53475159,2.961793246,4.954690237,9.788510789,0,1,1,0,0,0,0
MYRX.JK,2020Q4,30.0588293,33.1633751,26.45147035,30.4540542,0.116088,0.123885109,1,0,9,0,1,0,0
MYRX.JK,2019Q4,29.888017,30.42449174,26.18561944,-68.6703506,0.061815526,-0.029294311,0,1,9,0,0,0,0
NELY.JK,2020Q4,26.99135382,9.137855242,24.93224951,-8.774097674,2.599978114,2.964125594,1,0,8,1,1,1,0
NELY.JK,2019Q4,26.88520174,5.021634226,25.02408082,52.38958724,3.796436158,4.373424918,0,1,8,1,0,0,0
NIKL.JK,2020Q4,28.37554703,163.0555865,27.02470748,-4.370399919,2.945822407,8.118470866,1,0,6,1,1,1,0
NIKL.JK,2019Q4,28.38446223,159.2662996,27.06939527,0.63021723,0.590181603,1.856145416,0,1,6,1,0,0,0
NIPS.JK,2020Q4,28.23406556,62.85171225,26.41368467,28.17949985,0.809684273,1.695244073,1,0,2,0,1,0,0
NIPS.JK,2019Q4,28.09445193,83.1806729,26.16542324,6.551072978,1.091224029,2.242481118,0,1,2,0,0,0,0
NIRO.JK,2020Q4,29.72487424,49.48769231,25.61386389,11.60869921,-0.587279105,-1.627145167,1,0,9,0,1,0,0
NIRO.JK,2019Q4,29.24841816,47.92001065,25.50403508,26.20381093,-0.096400875,-0.170574651,0,1,9,0,0,0,0
NISP.JK,2020Q4,32.82789798,47.03020286,28.39865081,5.344129871,0.076841127,#VALUE!,1,0,3,0,1,0,0
NISP.JK,2019Q4,32.78767638,59.04433039,28.34658857,4.898089179,0.404116348,#VALUE!,0,1,3,0,0,0,0
NOBU.JK,2020Q4,30.12294716,10.88970612,25.60247039,-8.913620089,0.130356463,#VALUE!,1,0,3,0,1,0,0
NOBU.JK,2019Q4,29.93779771,6.313873723,25.69583229,56.60430562,0.089689019,#VALUE!,0,1,3,0,0,0,0
NRCA.JK,2020Q4,28.53232531,8.938191753,27.27776452,17.36761266,-0.452825271,-0.876764857,1,0,5,1,1,1,0
NRCA.JK,2019Q4,28.44404326,0.720459858,27.11762371,-9.094284281,-0.210388215,-0.423734479,0,1,5,1,0,0,0
OMRE.JK,2020Q4,29.07388383,2.111725939,24.50982638,-7.165512344,-1.228848855,-1.422335866,1,0,9,0,1,0,0
OMRE.JK,2019Q4,29.07076651,1.934900198,24.58417836,13.43818849,-0.335580199,-0.369922896,0,1,9,0,0,0,0
PALM.JK,2020Q4,28.59178691,6.935315866,24.74990811,-36.74708055,7.404650898,7.961061981,1,0,1,0,1,0,0
PALM.JK,2019Q4,28.40591664,31.94437458,25.20793701,-57.53136736,-1.044425938,-1.223522229,0,1,1,0,0,0,0
PANR.JK,2020Q4,28.28614104,100.1156673,26.77269201,-20.80033088,-1.872805222,-4.223807889,1,0,2,0,1,0,0
PANR.JK,2019Q4,28.46593095,104.0587178,27.00589008,15.52935866,0.240054436,-0.304521938,0,1,2,0,0,0,0
PANS.JK,2020Q4,28.49229721,45.27065127,25.12199996,-29.2753132,7.93847743,14.94695264,1,0,3,0,1,0,0
PANS.JK,2019Q4,28.4473249,19.11966411,25.46837546,-2.972496096,0.419801121,0.71569274,0,1,3,0,0,0,0
PBRX.JK,2020Q4,29.84351816,121.5377285,28.50809389,1.769897708,0.158619855,1.129337904,1,0,2,0,1,0,0
PBRX.JK,2019Q4,29.75017309,107.9854447,28.49054971,20.07796494,0.046738066,1.847168437,0,1,2,0,0,0,0
PCAR.JK,2020Q4,25.40686456,4.761690393,22.51869464,-90.30837667,-2.00951673,-3.012165436,1,0,1,0,1,0,0
PCAR.JK,2019Q4,25.53222053,2.093035165,24.85260289,94.15597995,-0.57090569,-0.74745954,0,1,1,0,0,0,0
PDES.JK,2020Q4,26.87830004,59.09057165,25.91533497,-8.111117632,-5.552550327,-14.79871665,1,0,2,0,1,0,0
PDES.JK,2019Q4,26.92315261,66.3297643,25.99992511,6.11625704,1.116155387,2.110738253,0,1,2,0,0,0,0
PGAS.JK,2020Q4,32.25939147,108.6488417,30.29766584,2.079512506,-3.992521883,-13.33489051,1,0,7,1,1,1,0
PGAS.JK,2019Q4,32.36833343,136.1002295,30.27708398,29.0943166,-0.863766395,-2.385184674,0,1,7,1,0,0,0
PGLI.JK,2020Q4,25.17037417,2.684688838,22.30518277,-9.97604945,-3.506088863,-5.017740019,1,0,2,0,1,0,0
PGLI.JK,2019Q4,25.27271467,3.367645432,22.4102772,-14.67555868,1.46598552,2.117322023,0,1,2,0,0,0,0
PICO.JK,2020Q4,27.48351754,122.7289915,26.02497017,24.53883471,-2.304268736,-9.565132731,1,0,6,1,1,1,0
PICO.JK,2019Q4,27.30491351,118.5358283,25.80552277,-7.384302333,0.599010447,1.670656984,0,1,6,1,0,0,0
PJAA.JK,2020Q4,28.9856185,42.48995465,26.63094105,11.07051017,-2.42749169,-5.480627795,1,0,2,0,1,0,0
PJAA.JK,2019Q4,29.0836221,66.96003734,26.52594601,9.559363504,2.142349985,4.095334915,0,1,2,0,0,0,0
PLAS.JK,2020Q4,25.95690803,11.55257572,21.30520209,-80.34364083,-0.300139149,-0.340329729,1,0,3,0,1,0,0
PLAS.JK,2019Q4,26.58231348,38.48231684,22.93197137,137.2025628,-0.403471382,-0.464850416,0,1,3,0,0,0,0
PLIN.JK,2020Q4,30.14364094,0.544980642,26.61354945,1.598296713,0.809190262,0.897064169,1,0,9,0,1,0,0
PLIN.JK,2019Q4,29.24139282,311.5009184,26.59769287,-11.85495492,1.829688921,2.339799935,0,1,9,0,0,0,0
PNBN.JK,2020Q4,32.98424027,62.43992746,28.77286529,-11.75998346,0.359798397,#VALUE!,1,0,3,0,1,0,0
PNBN.JK,2019Q4,32.96472695,58.46726132,28.89797492,39.32828484,0.463677136,#VALUE!,0,1,3,0,0,0,0
PNBS.JK,2020Q4,30.04118849,0.042775626,24.92494505,-21.86031859,-0.001055192,#VALUE!,1,0,3,0,1,0,0
PNBS.JK,2019Q4,29.80247853,0.008182845,25.17161723,26.86847812,0.048073318,#VALUE!,0,1,3,0,0,0,0
PORT.JK,2020Q4,28.43018125,61.350741,27.15733075,39.34020855,0.743833717,-0.272066714,1,0,5,1,1,1,0
PORT.JK,2019Q4,28.35856968,78.74657683,26.82558245,110.7926225,-0.286607257,-0.796488971,0,1,5,1,0,0,0
POWR.JK,2020Q4,30.54274023,81.8623816,28.35433019,-2.979085619,1.968100887,3.918459028,1,0,5,1,1,1,0
POWR.JK,2019Q4,30.56577223,84.12622972,28.38457381,7.754494756,2.623240662,5.27404757,0,1,5,1,0,0,0
PPRO.JK,2020Q4,30.52173607,180.7449097,26.25177151,-65.70665332,0.126956326,0.313221944,1,0,9,0,1,0,0
PPRO.JK,2019Q4,30.37974535,142.3124319,27.32199034,-19.94540693,0.132519105,0.832885253,0,1,9,0,0,0,0
PRAS.JK,2020Q4,28.13610666,130.6988202,24.41883136,-67.13040623,0.101562185,0.320984437,1,0,2,0,1,0,0
PRAS.JK,2019Q4,28.12299599,121.50402,25.53145352,155.3178197,-2.713833238,-6.785845767,0,1,2,0,0,0,0
PRDA.JK,2020Q4,28.32963682,1.317366424,26.9485725,4.620346583,6.809407805,8.474785648,1,0,11,1,1,1,0
PRDA.JK,2019Q4,28.28873851,2.755469009,26.90340464,13.86758719,4.51363693,5.516075297,0,1,11,1,0,0,0
PSAB.JK,2020Q4,30.26609415,130.832532,27.57808184,22.09722154,0.078699922,-0.382221343,1,0,6,1,1,1,0
PSAB.JK,2019Q4,30.24991371,119.0427851,27.3784344,2.559532534,0.604638426,1.313002362,0,1,6,1,0,0,0
PTBA.JK,2020Q4,30.89288179,3.455660516,29.34184363,7.837018025,2.744934546,3.970589769,1,0,7,1,1,1,0
PTBA.JK,2019Q4,30.81625465,5.197541156,29.26639282,-17.88457482,3.5664422,5.40088818,0,1,7,1,0,0,0
PTPP.JK,2020Q4,31.65870092,139.3479646,29.66799785,-25.79422783,0.40217397,0.950140318,1,0,5,1,1,1,0
PTPP.JK,2019Q4,31.52929461,105.5910666,29.96632609,33.48339794,0.626721695,2.429295693,0,1,5,1,0,0,0
PTRO.JK,2020Q4,29.66552945,96.86271734,27.93560612,-32.41479293,3.737098458,8.67339019,1,0,7,1,1,1,0
PTRO.JK,2019Q4,29.70878884,109.6676008,28.32738717,65.47737945,1.898355278,5.116948473,0,1,7,1,0,0,0
PTSN.JK,2020Q4,28.43666932,40.40927061,27.4326499,-62.24248966,0.356408422,0.607111819,1,0,10,0,1,0,0
PTSN.JK,2019Q4,29.05024408,13.78213329,28.40663568,652.1006824,-0.590412436,-1.631911639,0,1,10,0,0,0,0
PTSP.JK,2020Q4,26.58834844,15.01960529,25.98231554,-0.49253227,2.808827546,10.8170791,1,0,2,0,1,0,0
PTSP.JK,2019Q4,26.45363413,24.92349575,25.98725303,32.79837791,2.546535471,4.619640912,0,1,2,0,0,0,0
PUDP.JK,2020Q4,26.92952015,36.72314014,23.57185925,-8.892764863,-0.97960588,-1.626616183,1,0,9,0,1,0,0
PUDP.JK,2019Q4,26.95816218,36.96514922,23.66499221,-41.43160439,-0.369304174,-0.546647744,0,1,9,0,0,0,0
PWON.JK,2020Q4,30.89277072,32.03909919,28.30477472,5.920273366,1.488402232,2.273705471,1,0,9,0,1,0,0
PWON.JK,2019Q4,30.85061989,44.30089547,28.24725823,39.90320449,2.87955744,3.875507889,0,1,9,0,0,0,0
PYFA.JK,2020Q4,25.97441931,15.5620969,24.8567935,-3.8949859,2.676051928,4.009314784,1,0,11,1,1,1,0
PYFA.JK,2019Q4,25.9546801,20.61876848,24.8965222,18.89718626,2.321933887,3.585328398,0,1,11,1,0,0,0
RBMS.JK,2020Q4,27.41608313,24.80402616,23.9867599,-70.96643093,-1.742113386,-2.356650197,1,0,9,0,1,0,0
RBMS.JK,2019Q4,27.5234003,30.37727877,25.22347738,-5.32307349,-1.266118977,-1.677617591,0,1,9,0,0,0,0
RDTX.JK,2020Q4,28.65913528,0.008320601,25.3167148,-0.409873303,1.759480085,1.931379844,1,0,9,0,1,0,0
RDTX.JK,2019Q4,28.55785202,0.005921124,25.32082195,-2.108097479,1.967377241,2.186888385,0,1,9,0,0,0,0
RELI.JK,2020Q4,27.18459457,24.44827601,23.1802178,46.13279155,0.613749589,0.782907435,1,0,3,0,1,0,0
RELI.JK,2019Q4,27.11346263,21.3173579,22.80087225,21.14105928,1.93842937,2.657726688,0,1,3,0,0,0,0
RICY.JK,2020Q4,28.11335759,212.8761348,27.39898472,33.6954654,0.191087928,0.809048594,1,0,2,0,1,0,0
RICY.JK,2019Q4,28.06254509,147.6352081,27.10859034,16.58446788,0.591463209,3.347810399,0,1,2,0,0,0,0
RIMO.JK,2020Q4,29.49566227,14.94526159,25.26963348,8.665517854,0.238385177,0.278103324,1,0,9,0,1,0,0
RIMO.JK,2019Q4,29.32484169,2.919576747,25.18652915,1467.264172,0.29863921,0.536716551,0,1,9,0,0,0,0
RISE.JK,2020Q4,28.49028509,17.60284043,25.30074973,-12.49304104,-0.449489307,-0.380054991,1,0,2,0,1,0,0
RISE.JK,2019Q4,28.49112149,17.73408136,25.43420159,1.885128107,0.157379254,0.535719817,0,1,2,0,0,0,0
RMBA.JK,2020Q4,30.38780256,32.22147755,29.17739739,-18.60576445,-2.653898822,-4.947245114,1,0,1,0,1,0,0
RMBA.JK,2019Q4,30.26380653,11.80422504,29.38326312,19.31658252,2.093119708,3.937686629,0,1,1,0,0,0,0
RODA.JK,2020Q4,29.0291418,28.80312018,24.85165052,38.93368949,-0.307156128,-0.531441241,1,0,9,0,1,0,0
RODA.JK,2019Q4,28.99161013,24.9125517,24.52282394,-3.659260723,-0.179337054,-0.463144214,0,1,9,0,0,0,0
ROTI.JK,2020Q4,29.17476439,24.68697321,27.49685727,11.91227897,1.924587059,2.966831719,1,0,1,0,1,0,0
ROTI.JK,2019Q4,29.11121793,26.28963074,27.38431212,17.3562469,1.294141074,2.945849264,0,1,1,0,0,0,0
RUIS.JK,2020Q4,27.85525,125.3861087,26.87917969,36.93192439,0.376091526,1.092320061,1,0,7,1,1,1,0
RUIS.JK,2019Q4,27.62134679,95.04038695,26.56486597,22.48980322,0.959057845,2.747723373,0,1,7,1,0,0,0
SAME.JK,2020Q4,28.43431982,108.9794542,25.61602585,-48.46125337,0.44068886,1.48595834,1,0,11,1,1,1,0
SAME.JK,2019Q4,28.5588577,77.30477173,26.27886215,25.85136175,-0.958292711,-2.16510418,0,1,11,1,0,0,0
SCMA.JK,2020Q4,29.53562166,0.235818219,27.95170149,-6.948028887,3.498574515,5.692539775,1,0,2,0,1,0,0
SCMA.JK,2019Q4,29.44555699,0.369249458,28.02371351,43.98266215,0.861460095,1.23919882,0,1,2,0,0,0,0
SCPI.JK,2020Q4,27.98005991,93.18423663,26.72845625,-30.66921099,1.548816841,3.179152494,1,0,11,1,1,1,0
SCPI.JK,2019Q4,28.12309366,190.7603141,27.09473734,39.25707253,1.127636847,2.603429735,0,1,11,1,0,0,0
SDMU.JK,2020Q4,26.5612099,85.28641971,23.99648454,7.466133812,-6.57128131,-116.7105985,1,0,8,1,1,1,0
SDMU.JK,2019Q4,26.61418101,72.16948158,23.92447896,-26.60135411,-1.623971912,-3.143359898,0,1,8,1,0,0,0
SDPC.JK,2020Q4,27.83872137,209.2645484,27.27434171,9.973720849,-0.077391357,-0.386628185,1,0,1,0,1,0,0
SDPC.JK,2019Q4,27.80740107,181.382021,27.17927046,15.84202784,-0.098734999,-0.521196563,0,1,1,0,0,0,0
SDRA.JK,2020Q4,31.24032789,115.7042876,26.54997071,-14.16951091,0.303335851,#VALUE!,1,0,3,0,1,0,0
SDRA.JK,2019Q4,31.01986561,75.59156079,26.7027666,7.560237521,0.205212047,#VALUE!,0,1,3,0,0,0,0
SGRO.JK,2020Q4,29.87882716,95.85065161,27.63207027,8.593565524,-2.241583882,-5.747972814,1,0,1,0,1,0,0
SGRO.JK,2019Q4,29.83033739,93.85130879,27.5496283,-14.40133846,0.232069102,0.423594842,0,1,1,0,0,0,0
SHID.JK,2020Q4,28.0210991,51.71381259,24.31925663,-23.60609537,-0.913885586,-1.455138199,1,0,2,0,1,0,0
SHID.JK,2019Q4,28.04083576,50.71850414,24.5885239,31.25236137,-0.081467725,-0.132196219,0,1,2,0,0,0,0
