Firm,Period,code,ICB Sector,ROA,ROE,TA,Total Liabilities,OI_GROWTH,REV_GROWTH,current_rat,quick_rat,Treated,After
BRPT.JK,2019Q2,BRPT.JK2019Q2,Construction and Materials,0.452365564,0,9.86941E+13,8.20525E+13,-53.85352166,-27.96245657,2.19,1.75,0,0
BSDE.JK,2019Q2,BSDE.JK2019Q2,Real Estate Investment and Services Development,2.905582431,5,5.33061E+13,2.5676E+13,18.52684682,39.03403316,3.86,2.16,1,0
BSSR.JK,2019Q2,BSSR.JK2019Q2,"Oil, Gas and Coal",3.921492205,6,3.35209E+12,1.34322E+12,-88.34001806,-4.358633513,1.21,1.01,0,0
BTEK.JK,2019Q2,BTEK.JK2019Q2,Food Producers,-0.002183173,0,5.20927E+12,2.98028E+12,-34.56894464,-29.18655645,1.89,0.73,0,0
BTON.JK,2019Q2,BTON.JK2019Q2,Industrial Metals and Mining,0.050152522,0,2.31113E+11,35859538800,-98.27064758,18.51594033,4.33,4.08,1,0
BUDI.JK,2019Q2,BUDI.JK2019Q2,Food Producers,0.403724275,1,3.1145E+12,2.14535E+12,26.6173357,-3.109450858,1,0.47,0,0
BUKK.JK,2019Q2,BUKK.JK2019Q2,Construction and Materials,1.537555844,3,4.6315E+12,2.41458E+12,-15.77922756,32.22464056,1.09,0.65,0,0
BULL.JK,2019Q2,BULL.JK2019Q2,Industrial Transportation,1.542444368,3,5.42479E+12,2.24627E+12,20.7925267,4.739155686,1.5,1.46,1,0
BUVA.JK,2019Q2,BUVA.JK2019Q2,Real Estate Investment and Services Development,-0.782736015,-1,4.13932E+12,2.35928E+12,5.154920683,20.73259821,0.31,0.3,1,0
BWPT.JK,2019Q2,BWPT.JK2019Q2,Food Producers,-1.492579635,-4,1.64525E+13,1.12404E+13,-132.6167248,-26.88631203,0.71,0.63,0,0
BYAN.JK,2019Q2,BYAN.JK2019Q2,"Oil, Gas and Coal",7.698277481,15,1.96477E+13,1.19115E+13,-38.82476196,13.32696819,0.98,0.84,0,0
CARS.JK,2019Q2,CARS.JK2019Q2,Retailers,0.407317983,2,8.24739E+12,6.93604E+12,-4.30739513,0.534880822,1.99,1.87,1,0
CASS.JK,2019Q2,CASS.JK2019Q2,Industrial Transportation,-2.758065842,-16,1.94237E+12,1.3567E+12,-85.59843054,18.25395571,1.27,1.22,1,0
CEKA.JK,2019Q2,CEKA.JK2019Q2,Food Producers,2.64584734,3,1.22427E+12,2.15034E+11,250.4158067,-16.71793877,4.74,3.27,0,0
CENT.JK,2019Q2,CENT.JK2019Q2,Telecommunications Service Providers,0.062973806,0,5.51157E+12,2.42956E+12,2931.197152,-2.332160955,1.46,1.44,0,0
CFIN.JK,2019Q2,CFIN.JK2019Q2,Finance and Credit Services,0.689538179,2,1.21432E+13,7.63446E+12,23.74229419,16.38011579,0.19,0.19,0,0
CINT.JK,2019Q2,CINT.JK2019Q2,Household Goods and Home Construction,-0.54591158,-1,4.81152E+11,1.14319E+11,-140.9585238,10.11206258,2.58,0.93,0,0
CITA.JK,2019Q2,CITA.JK2019Q2,Industrial Metals and Mining,6.517878323,12,3.73918E+12,1.63698E+12,172.5144341,116.236587,0.63,0.34,1,0
CLEO.JK,2019Q2,CLEO.JK2019Q2,Beverages,3.838508627,6,1.06619E+12,3.66771E+11,96.0919987,34.47502657,1.26,0.7,0,0
CLPI.JK,2019Q2,CLPI.JK2019Q2,Chemicals,0.633669899,1,7.08823E+11,2.11299E+11,107.0964137,23.1339115,2.23,1.53,0,0
CMNP.JK,2019Q2,CMNP.JK2019Q2,Industrial Transportation,1.053539807,2,1.43235E+13,7.22639E+12,27.27044203,-2.15822368,2.18,2.18,1,0
COWL.JK,2019Q2,COWL.JK2019Q2,Real Estate Investment and Services Development,-1.267206769,-4,3.57877E+12,2.37437E+12,145.1149424,-40.75525579,1.38,0.24,1,0
CPIN.JK,2019Q2,CPIN.JK2019Q2,Food Producers,3.202589388,5,2.8631E+13,8.39062E+12,-24.89581524,9.890207179,2.34,0.91,0,0
CSAP.JK,2019Q2,CSAP.JK2019Q2,Retailers,-0.011483947,0,5.96783E+12,4.10426E+12,9.347328974,10.43770242,1.2,0.58,1,0
CTRA.JK,2019Q2,CTRA.JK2019Q2,Real Estate Investment and Services Development,0.065420669,0,3.50766E+13,1.97609E+13,61.37729314,3.556626732,2,0.78,1,0
CTTH.JK,2019Q2,CTTH.JK2019Q2,Construction and Materials,-0.761952156,-2,7.61356E+11,4.1626E+11,8.710817917,-53.61822802,1.83,0.76,0,0
DART.JK,2019Q2,DART.JK2019Q2,Real Estate Investment and Services Development,0.052062003,0,7.04505E+12,3.43786E+12,-6.631177945,21.06010918,0.45,0.43,1,0
DAYA.JK,2019Q2,DAYA.JK2019Q2,Retailers,0.678831269,3,6.1905E+11,4.69749E+11,205.1739014,82.20040018,0.86,0.4,1,0
DEFI.JK,2019Q2,DEFI.JK2019Q2,Investment Banking and Brokerage Services,-0.026961428,0,87949892870,901561450,-35.88304967,-2.791771329,5.65,5.65,1,0
DEWA.JK,2019Q2,DEWA.JK2019Q2,Industrial Metals and Mining,0.064523268,0,5.93782E+12,2.6504E+12,-56.73806198,19.31536367,1.41,1.24,1,0
DGIK.JK,2019Q2,DGIK.JK2019Q2,Construction and Materials,-0.6666585,-2,1.67117E+12,1.09605E+12,-1.990889508,-2.640588865,1.15,1.14,0,0
DILD.JK,2019Q2,DILD.JK2019Q2,Real Estate Investment and Services Development,-0.183575757,-1,1.4577E+13,8.22264E+12,13.35284085,-58.23862242,1.53,0.7,1,0
DLTA.JK,2019Q2,DLTA.JK2019Q2,Beverages,3.46242245,5,1.62614E+12,2.35194E+11,-8.143168053,-1.934458307,2.78,2.41,0,0
DMAS.JK,2019Q2,DMAS.JK2019Q2,Real Estate Investment and Services Development,7.889014003,9,7.46449E+12,6.65901E+11,764.8601145,317.3658924,5.81,1.57,1,0
DNET.JK,2019Q2,DNET.JK2019Q2,Software & Computer Services,1.02801115,2,1.48815E+13,5.68997E+12,-329.1290941,41.09504056,11.11,11.11,1,0
DOID.JK,2019Q2,DOID.JK2019Q2,"Oil, Gas and Coal",0.227038839,1,1.66916E+13,1.33738E+13,-33.9558109,7.756412358,1.6,1.43,0,0
DPNS.JK,2019Q2,DPNS.JK2019Q2,Chemicals,-0.079639184,0,3.27626E+11,77459989100,8.350734671,-19.15930581,7.9,5.49,0,0
DPUM.JK,2019Q2,DPUM.JK2019Q2,Food Producers,-1.292366065,-2,2.10699E+12,7.13756E+11,-186.1196224,-70.04436855,1.67,0.84,0,0
DSFI.JK,2019Q2,DSFI.JK2019Q2,Food Producers,0.857481994,2,4.02148E+11,2.09831E+11,18.11764381,-4.814427738,1.43,0.78,0,0
DSNG.JK,2019Q2,DSNG.JK2019Q2,Construction and Materials,0.0198857,0,1.12956E+13,7.84812E+12,57.8249215,4.422106481,0.86,0.48,0,0
DSSA.JK,2019Q2,DSSA.JK2019Q2,Electricity,0.236385259,0,5.36735E+13,3.04134E+13,-16.28922251,-8.905797009,1.35,1.05,1,0
DUTI.JK,2019Q2,DUTI.JK2019Q2,Real Estate Investment and Services Development,2.070969739,3,1.30082E+13,5.05771E+12,-20.3181948,34.75979192,4.22,2.42,1,0
DVLA.JK,2019Q2,DVLA.JK2019Q2,Pharmaceuticals and Biotechnology,1.67664971,2,1.82802E+12,5.34817E+11,35.31541395,12.55897357,2.55,1.94,0,0
DYAN.JK,2019Q2,DYAN.JK2019Q2,Industrial Support Services,1.362920531,2,1.19503E+12,4.96295E+11,-48.62532301,-8.456544673,1.54,1.51,1,0
ECII.JK,2019Q2,ECII.JK2019Q2,Retailers,0.380696331,0,1.95429E+12,2.06456E+11,-200.0930298,5.646552173,8.38,6.05,1,0
EKAD.JK,2019Q2,EKAD.JK2019Q2,Chemicals,1.294645358,1,8.48704E+11,1.29624E+11,-29.56586014,11.11273275,7.03,3.46,0,0
ELSA.JK,2019Q2,ELSA.JK2019Q2,"Oil, Gas and Coal",1.319817412,2,6.06809E+12,2.69798E+12,44.95988704,27.97104069,1.56,1.44,0,0
ELTY.JK,2019Q2,ELTY.JK2019Q2,Real Estate Investment and Services Development,-2.564782748,-4,1.36062E+13,5.38694E+12,-170.3404162,-8.86740343,1.94,1.36,1,0
EMDE.JK,2019Q2,EMDE.JK2019Q2,Real Estate Investment and Services Development,0.845132686,2,2.14123E+12,1.2899E+12,-123.8050091,-15.36199334,3.85,0.76,1,0
EMTK.JK,2019Q2,EMTK.JK2019Q2,Telecommunications Equipment,-5.564095142,-8,1.79219E+13,6.91283E+12,-440.1435695,23.641899,3.44,2.95,0,0
ENRG.JK,2019Q2,ENRG.JK2019Q2,"Oil, Gas and Coal",2.422252495,9,1.06474E+13,7.96576E+12,31.83177977,-8.588518197,0.32,0.25,0,0
EPMT.JK,2019Q2,EPMT.JK2019Q2,Pharmaceuticals and Biotechnology,2.183974358,3,7.97732E+12,2.11177E+12,4.665942978,10.05581759,3.25,2,0,0
ERAA.JK,2019Q2,ERAA.JK2019Q2,Retailers,0.579315559,1,1.11401E+13,6.49839E+12,-51.95633467,-5.75513112,1.41,0.56,1,0
ERTX.JK,2019Q2,ERTX.JK2019Q2,Personal Goods,0.576722413,2,9.50427E+11,6.60576E+11,5.696558759,13.27175689,1.08,0.56,1,0
ESSA.JK,2019Q2,ESSA.JK2019Q2,"Oil, Gas and Coal",-0.208465469,0,1.31618E+13,1.04416E+13,138.7683124,500.0427377,1.3,1.23,0,0
ESTI.JK,2019Q2,ESTI.JK2019Q2,Industrial Materials,0.32030324,1,8.86179E+11,6.49659E+11,-171.8327345,-63.70308137,1.23,0.19,1,0
EXCL.JK,2019Q2,EXCL.JK2019Q2,Telecommunications Service Providers,0.389150114,1,5.83786E+13,3.97173E+13,147.6143853,13.43501163,0.41,0.4,0,0
FAST.JK,2019Q2,FAST.JK2019Q2,Travel and Leisure,3.353675404,7,3.25282E+12,1.59626E+12,206.6015743,12.67778113,1.78,1.46,1,0
FASW.JK,2019Q2,FASW.JK2019Q2,Industrial Materials,2.034526923,5,1.08646E+13,6.5136E+12,-32.98546863,-13.8715084,0.97,0.6,1,0
FIRE.JK,2019Q2,FIRE.JK2019Q2,Retailers,1.456623068,2,5.58058E+11,2.41657E+11,-21.61519456,33.20174329,1.26,0.73,1,0
FISH.JK,2019Q2,FISH.JK2019Q2,Food Producers,0.904393799,3,5.2057E+12,3.70227E+12,6.806038174,8.340806121,1.18,0.41,0,0
FMII.JK,2019Q2,FMII.JK2019Q2,Personal Goods,-0.529530775,-1,9.19264E+11,2.9738E+11,202.5646978,118.4664013,2.51,0.39,1,0
FORU.JK,2019Q2,FORU.JK2019Q2,Media,3.604967848,6,1.01057E+11,38112980140,7.705881537,-42.03221182,2.49,2.15,1,0
FPNI.JK,2019Q2,FPNI.JK2019Q2,General Industrials,0.233897085,0,2.48871E+12,1.25319E+12,-150.7500548,-22.81958837,1.38,0.49,1,0
FREN.JK,2019Q2,FREN.JK2019Q2,Telecommunications Service Providers,-2.548542973,-6,2.53667E+13,1.34159E+13,-0.269756325,21.12722084,0.23,0.21,0,0
GAMA.JK,2019Q2,GAMA.JK2019Q2,Real Estate Investment and Services Development,0.013410646,0,1.38714E+12,2.82336E+11,-12.18728176,-44.92549287,3.86,0.51,1,0
GDST.JK,2019Q2,GDST.JK2019Q2,Industrial Metals and Mining,0.148979794,0,1.51363E+12,6.34808E+11,193.8782472,36.08636015,0.91,0.16,1,0
GDYR.JK,2019Q2,GDYR.JK2019Q2,Automobiles and Parts,-0.821454808,-2,1.78877E+12,1.05328E+12,-42.10579062,-9.005516387,0.6,0.26,1,0
GEMA.JK,2019Q2,GEMA.JK2019Q2,Household Goods and Home Construction,0.118175233,0,1.04567E+12,6.79681E+11,57.08182455,-37.57029224,1.25,0.87,0,0
GEMS.JK,2019Q2,GEMS.JK2019Q2,"Oil, Gas and Coal",2.060225357,4,9.9235E+12,5.29052E+12,-49.89368126,5.418765372,1.35,1.29,0,0
GGRM.JK,2019Q2,GGRM.JK2019Q2,Tobacco,2.909721231,4,6.67001E+13,2.22885E+13,13.81718938,13.82298486,2.1,0.27,1,0
GIAA.JK,2019Q2,GIAA.JK2019Q2,Travel and Leisure,-2.871046319,-17,5.9735E+13,5.11298E+13,-511.4266042,10.42379013,0.43,0.35,1,0
GJTL.JK,2019Q2,GJTL.JK2019Q2,Automobiles and Parts,-0.026458512,0,1.93022E+13,1.32926E+13,-15.85361209,9.216817832,1.5,0.96,1,0
GMTD.JK,2019Q2,GMTD.JK2019Q2,Real Estate Investment and Services Development,0.96104051,2,1.23068E+12,4.48801E+11,-46.97325435,-40.51180094,1.44,0.13,1,0
GOLD.JK,2019Q2,GOLD.JK2019Q2,Retailers,0.820523139,2,2.52377E+11,1.56007E+11,5.745368666,8.566248953,0.19,0.19,1,0
GOLL.JK,2019Q2,GOLL.JK2019Q2,Food Producers,-0.658255838,-2,2.4712E+12,1.78689E+12,-198.2509998,-45.82434661,0.11,0.04,0,0
GPRA.JK,2019Q2,GPRA.JK2019Q2,Real Estate Investment and Services Development,0.403128435,0,1.541E+12,5.43684E+11,54.65380202,-4.660941379,5.32,1.12,1,0
GTBO.JK,2019Q2,GTBO.JK2019Q2,"Oil, Gas and Coal",-5.473319133,-6,8.36899E+11,1.18786E+11,-193.4323846,59.78637654,0.72,0.36,0,0
GWSA.JK,2019Q2,GWSA.JK2019Q2,Real Estate Investment and Services Development,0.325246844,0,7.51413E+12,6.44317E+11,265.7637803,22.35479197,10.63,3.71,1,0
GZCO.JK,2019Q2,GZCO.JK2019Q2,Food Producers,-4.062853799,-13,2.77719E+12,1.93887E+12,14.40842709,-55.66742449,0.66,0.51,0,0
HADE.JK,2019Q2,HADE.JK2019Q2,Investment Banking and Brokerage Services,-0.452576024,-1,72448872140,7491836790,-50.06281835,10.31889605,93.69,93.69,1,0
HDFA.JK,2019Q2,HDFA.JK2019Q2,Finance and Credit Services,-4.017262322,-30,1.24475E+12,1.05925E+12,-116.1291749,-65.29509109,18.41,18.41,0,0
HDTX.JK,2019Q2,HDTX.JK2019Q2,Industrial Materials,10.35462115,503,5.86941E+11,3.94565E+11,-98.30846946,-21.55553892,0.14,0.05,1,0
HERO.JK,2019Q2,HERO.JK2019Q2,Retailers,0.185710171,0,6.23383E+12,2.29327E+12,112.6178621,-4.967321878,1.25,0.37,1,0
HEXA.JK,2019Q2,HEXA.JK2019Q2,Industrial Engineering,2.632902394,5,4.84145E+12,2.32211E+12,118.0085441,-0.635351351,1.97,0.72,1,0
HITS.JK,2019Q2,HITS.JK2019Q2,Industrial Transportation,2.296539405,10,3.10359E+12,2.50621E+12,1.404643946,26.71022208,0.99,0.91,1,0
HMSP.JK,2019Q2,HMSP.JK2019Q2,Tobacco,6.98967116,10,4.31126E+13,1.4628E+13,11.63597142,3.431153499,2.81,1.5,1,0
HOKI.JK,2019Q2,HOKI.JK2019Q2,Food Producers,3.789108806,5,8.32273E+11,2.12081E+11,5.477676227,20.00288457,2.26,1.45,0,0
HOME.JK,2019Q2,HOME.JK2019Q2,Travel and Leisure,-2.902372972,-4,2.81194E+11,99192566030,-846.4457915,-59.14754085,16.83,16.83,1,0
HOTL.JK,2019Q2,HOTL.JK2019Q2,Travel and Leisure,0.02641413,0,1.3261E+12,8.9375E+11,-73.25663905,-7.615799388,1.6,0.26,1,0
HRUM.JK,2019Q2,HRUM.JK2019Q2,"Oil, Gas and Coal",1.637570718,2,6.2107E+12,1.84583E+12,-26.44678599,0.657736421,9.29,8.43,0,0
IATA.JK,2019Q2,IATA.JK2019Q2,Travel and Leisure,-0.909296217,-2,9.27476E+11,4.32606E+11,143.4448176,-29.51666317,0.38,0.16,1,0
IBFN.JK,2019Q2,IBFN.JK2019Q2,Finance and Credit Services,-0.868238455,-4,1.746E+12,1.50982E+12,-13.26984781,-145.7241442,0.2,0.2,0,0
IBST.JK,2019Q2,IBST.JK2019Q2,Telecommunications Service Providers,0.321838047,0,7.67909E+12,2.33877E+12,16.79696948,23.11578978,1.14,0.97,0,0
ICBP.JK,2019Q2,ICBP.JK2019Q2,Food Producers,3.549090006,5,3.73682E+13,1.33402E+13,13.96969282,13.52718373,1.78,1.41,0,0
ICON.JK,2019Q2,ICON.JK2019Q2,Real Estate Investment and Services Development,0.816825645,2,3.86697E+11,2.3585E+11,194.2786329,0.985662149,2.07,0.99,1,0
IDPR.JK,2019Q2,IDPR.JK2019Q2,Construction and Materials,-0.131759707,0,1.88078E+12,6.99502E+11,-22.18896339,10.63767424,2.56,1.74,0,0
IGAR.JK,2019Q2,IGAR.JK2019Q2,General Industrials,2.23650432,3,5.94879E+11,2.37787E+11,-4.675704469,-8.314656207,6.66,4.9,1,0
IIKP.JK,2019Q2,IIKP.JK2019Q2,Food Producers,-1.146584544,-1,2.92315E+11,25003804020,4.745334247,18.49095523,0.98,0.17,0,0
IKBI.JK,2019Q2,IKBI.JK2019Q2,Electronic and Electrical Equipment,1.007525156,1,1.33251E+12,3.72921E+11,-1.490656476,36.84956347,2.71,1.44,1,0
IMAS.JK,2019Q2,IMAS.JK2019Q2,Automobiles and Parts,-0.457006362,-2,4.29364E+13,3.27967E+13,-2.359517136,11.66056976,0.81,0.67,1,0
IMJS.JK,2019Q2,IMJS.JK2019Q2,Consumer Services,0.28030783,2,2.10004E+13,1.78933E+13,45.9519502,27.49577897,0.8,0.79,1,0
IMPC.JK,2019Q2,IMPC.JK2019Q2,General Industrials,0.088707696,1,2.39994E+12,1.28372E+12,20.0496733,6.724105594,2.96,1.46,1,0
INAF.JK,2019Q2,INAF.JK2019Q2,Pharmaceuticals and Biotechnology,-0.184450718,-1,1.39985E+12,9.27558E+11,-70.83973423,-13.97937686,1.01,0.69,0,0
INAI.JK,2019Q2,INAI.JK2019Q2,Industrial Metals and Mining,0.931677813,4,1.38894E+12,1.07206E+12,-4.98083152,13.07381883,1.05,0.69,1,0
INCF.JK,2019Q2,INCF.JK2019Q2,Chemicals,0.300082875,1,5.26108E+11,3.84696E+11,-130.4793256,35.80598546,1.03,0.63,0,0
INCI.JK,2019Q2,INCI.JK2019Q2,Chemicals,0.57052423,1,3.78946E+11,57666345110,-59.83818745,8.66225414,4.08,3.11,0,0
INCO.JK,2019Q2,INCO.JK2019Q2,Precious Metals and Mining,-0.283173711,0,2.97985E+13,3.54999E+12,-124.4838634,-19.91082376,4.33,2.93,1,0
INDF.JK,2019Q2,INDF.JK2019Q2,Food Producers,1.331966957,3,9.73677E+13,6.29051E+13,3.87016607,5.830742513,1.11,0.7,0,0
INDR.JK,2019Q2,INDR.JK2019Q2,Personal Goods,0.314093674,1,1.0886E+13,5.6705E+12,-65.2006435,-2.277737048,1.07,0.46,1,0
INDS.JK,2019Q2,INDS.JK2019Q2,Automobiles and Parts,0.030540981,0,2.51612E+12,2.73274E+11,-18.50913085,-18.59505072,4.94,2.78,1,0
INDY.JK,2019Q2,INDY.JK2019Q2,"Oil, Gas and Coal",0.151420674,0,5.02924E+13,3.73439E+13,-56.69160327,5.021626403,2.51,2.31,0,0
INKP.JK,2019Q2,INKP.JK2019Q2,Industrial Materials,0.836367204,2,1.24871E+14,7.0403E+13,-34.89447315,-3.626153349,2.07,1.39,1,0
INPP.JK,2019Q2,INPP.JK2019Q2,Real Estate Investment and Services Development,24.03172805,38,8.17902E+12,2.99684E+12,221.6006892,14.80660323,6.36,6.16,1,0
INRU.JK,2019Q2,INRU.JK2019Q2,Industrial Materials,-0.095450937,0,6.55418E+12,4.13766E+12,304.8555596,-31.44749928,0.79,0.09,1,0
INTD.JK,2019Q2,INTD.JK2019Q2,Leisure Goods,0.839682554,1,50267098370,11964219800,-81.56521214,5.741302676,14.49,7.56,1,0
INTP.JK,2019Q2,INTP.JK2019Q2,Construction and Materials,0.910484653,1,2.58529E+13,4.01621E+12,980.2623568,6.731058491,3.25,2.63,0,0
IPOL.JK,2019Q2,IPOL.JK2019Q2,General Industrials,0.397373356,1,3.95936E+12,1.89011E+12,19.83385527,-4.299608552,1.08,0.71,1,0
ISAT.JK,2019Q2,ISAT.JK2019Q2,Telecommunications Service Providers,-0.073142201,0,5.58625E+13,4.50224E+13,-7.831563479,16.22825709,0.31,0.31,0,0
ISSP.JK,2019Q2,ISSP.JK2019Q2,Industrial Metals and Mining,0.467313803,1,6.70016E+12,3.51801E+12,33.10415448,10.43969247,1.36,0.4,1,0
ITMA.JK,2019Q2,ITMA.JK2019Q2,"Oil, Gas and Coal",2.970949399,3,1.95534E+12,4177599750,64.02739173,-3.957299245,0.85,0.85,0,0
ITMG.JK,2019Q2,ITMG.JK2019Q2,"Oil, Gas and Coal",2.146462432,4,1.87044E+13,6.1397E+12,-32.67786122,0.6707126,1.79,1.39,0,0
JAWA.JK,2019Q2,JAWA.JK2019Q2,Food Producers,-1.906303637,-12,3.52598E+12,3.01192E+12,-1005.113363,-1.597115392,0.93,0.65,0,0
JECC.JK,2019Q2,JECC.JK2019Q2,Technology Hardware & Equipment,1.393481229,5,1.98638E+12,1.44901E+12,-50.90206906,14.9285702,1.11,0.69,0,0
JGLE.JK,2019Q2,JGLE.JK2019Q2,Travel and Leisure,-0.396018339,-1,3.82181E+12,1.56447E+12,-40.5291576,-11.30837261,4.12,3.75,1,0
JIHD.JK,2019Q2,JIHD.JK2019Q2,Real Estate Investment and Services Development,0.294030534,0,6.59197E+12,3.02236E+12,-84.23536675,-7.833947526,0.82,0.77,1,0
JKON.JK,2019Q2,JKON.JK2019Q2,Construction and Materials,0.060681872,0,5.06146E+12,2.40607E+12,-85.70968846,12.74355513,1.27,0.95,0,0
JPFA.JK,2019Q2,JPFA.JK2019Q2,Food Producers,2.446431817,5,2.52165E+13,1.54675E+13,-23.93337924,9.434595276,1.55,0.39,0,0
JRPT.JK,2019Q2,JRPT.JK2019Q2,Real Estate Investment and Services Development,2.30989188,4,1.10265E+13,4.47596E+12,14.29121222,7.819310199,1.1,0.36,1,0
JSMR.JK,2019Q2,JSMR.JK2019Q2,Industrial Transportation,0.519558885,3,8.96706E+13,7.20106E+13,19.93101152,-31.32908992,0.31,0.31,1,0
JSPT.JK,2019Q2,JSPT.JK2019Q2,Travel and Leisure,0.12136732,0,5.13871E+12,2.71924E+12,-66.96597506,-45.658636,1.95,1.93,1,0
JTPE.JK,2019Q2,JTPE.JK2019Q2,Industrial Support Services,2.699960624,4,1.03941E+12,4.32702E+11,185.7609128,39.15207854,1.25,0.36,1,0
KAEF.JK,2019Q2,KAEF.JK2019Q2,Pharmaceuticals and Biotechnology,0.331228564,1,1.67975E+13,9.38923E+12,-14.06875663,41.74986651,1,0.57,0,0
KBLI.JK,2019Q2,KBLI.JK2019Q2,Electronic and Electrical Equipment,1.886946364,3,3.06409E+12,1.20459E+12,176.4803909,16.54009517,3.4,1.76,1,0
KBLM.JK,2019Q2,KBLM.JK2019Q2,Electronic and Electrical Equipment,0.715595163,1,1.30191E+12,4.79496E+11,742.6742095,19.77188682,1.31,0.58,1,0
KBLV.JK,2019Q2,KBLV.JK2019Q2,Telecommunications Service Providers,-0.718400078,-2,6.91023E+12,4.93749E+12,-100.2630399,-82.66062495,0.05,0.04,0,0
KBRI.JK,2019Q2,KBRI.JK2019Q2,Industrial Materials,-4.119607937,-15,1.17123E+12,8.67717E+11,-63.22510171,-77.19175914,0.03,0.02,1,0
KDSI.JK,2019Q2,KDSI.JK2019Q2,Household Goods and Home Construction,1.598368215,4,1.41489E+12,8.18239E+11,55.38682862,-3.904970437,1.19,0.65,0,0
KIAS.JK,2019Q2,KIAS.JK2019Q2,Construction and Materials,-2.478369913,-3,1.61957E+12,3.80229E+11,-11.11720951,-12.94804421,2.98,2.39,0,0
KICI.JK,2019Q2,KICI.JK2019Q2,Household Goods and Home Construction,-0.586167748,-1,1.54135E+11,62184082600,-218.1988684,24.55743451,6.3,1.96,0,0
KIJA.JK,2019Q2,KIJA.JK2019Q2,Real Estate Investment and Services Development,-0.20913284,0,1.19527E+13,6.61723E+12,336.7698588,-30.82372815,6.3,1.6,1,0
KINO.JK,2019Q2,KINO.JK2019Q2,"Personal Care, Drug and Grocery Stores",1.29126944,2,4.60363E+12,2.12521E+12,78.40762278,40.03480725,1.23,0.9,0,0
KIOS.JK,2019Q2,KIOS.JK2019Q2,Software & Computer Services,0.193420752,0,2.63285E+11,1.48916E+11,24.78513666,0.637669551,1.56,0.6,1,0
KKGI.JK,2019Q2,KKGI.JK2019Q2,"Oil, Gas and Coal",3.283882198,5,1.73114E+12,5.72417E+11,-247.1393524,450.4703248,2.11,1.56,0,0
KLBF.JK,2019Q2,KLBF.JK2019Q2,Pharmaceuticals and Biotechnology,3.552581494,4,1.88131E+13,4.14816E+12,5.880577641,8.340691039,4.01,2.58,0,0
KMTR.JK,2019Q2,KMTR.JK2019Q2,Automobiles and Parts,1.600153266,4,4.74286E+12,2.94992E+12,60.37146775,8.170388231,5.78,3.44,1,0
KOBX.JK,2019Q2,KOBX.JK2019Q2,Industrial Transportation,-0.123950714,-1,1.82234E+12,1.34911E+12,7.202157087,-27.06401336,1.12,0.39,1,0
KOIN.JK,2019Q2,KOIN.JK2019Q2,Retailers,-0.246464878,-2,7.41463E+11,7.17436E+11,-219.5407654,-11.94034613,1.1,0.73,1,0
KONI.JK,2019Q2,KONI.JK2019Q2,Leisure Goods,-1.12750051,-11,1.16628E+11,1.09574E+11,-63.2373723,-15.37096119,0.92,0.41,1,0
KOPI.JK,2019Q2,KOPI.JK2019Q2,"Oil, Gas and Coal",3.087247613,6,1.64161E+11,80403865870,-202.2121014,131.5403514,1.37,1.37,0,0
KPIG.JK,2019Q2,KPIG.JK2019Q2,Real Estate Investment and Services Development,1.458706092,2,2.4971E+13,4.75592E+12,-3.562842327,9.180413965,2.74,1.69,1,0
KRAH.JK,2019Q2,KRAH.JK2019Q2,Industrial Engineering,-9.816841426,-40,6.45953E+11,4.12574E+11,-8.939034083,-54.00324747,0.94,0.14,1,0
KRAS.JK,2019Q2,KRAS.JK2019Q2,Industrial Metals and Mining,-1.746539301,-4,6.03255E+13,3.61727E+13,186.2761655,-24.17333245,0.51,0.29,1,0
KREN.JK,2019Q2,KREN.JK2019Q2,Investment Banking and Brokerage Services,4.637437381,7,3.5255E+12,1.87174E+12,34.66504419,63.03569993,2.56,2.56,1,0
LEAD.JK,2019Q2,LEAD.JK2019Q2,"Oil, Gas and Coal",-2.246079486,-7,2.19436E+12,1.5442E+12,24.42985512,-17.15499985,0.58,0.53,0,0
LINK.JK,2019Q2,LINK.JK2019Q2,Telecommunications Service Providers,4.294482333,6,6.10223E+12,1.14431E+12,-3.154133606,-2.5571396,0.79,0.79,0,0
LION.JK,2019Q2,LION.JK2019Q2,Industrial Metals and Mining,0.377774612,1,6.78741E+11,2.13662E+11,-76.6758278,-4.816578991,4.01,2.7,1,0
LMAS.JK,2019Q2,LMAS.JK2019Q2,Media,0.913342314,3,4.15836E+11,3.48901E+11,38.49715052,47.70064147,1.82,0.43,1,0
LMPI.JK,2019Q2,LMPI.JK2019Q2,Household Goods and Home Construction,-1.365949658,-3,7.52748E+11,4.6557E+11,-207.4309206,6.881241125,1.31,0.6,0,0
LMSH.JK,2019Q2,LMSH.JK2019Q2,Industrial Metals and Mining,-3.932148743,-5,1.48892E+11,25862122110,-191.6547461,-30.38630116,6.03,3.16,1,0
LPCK.JK,2019Q2,LPCK.JK2019Q2,Real Estate Investment and Services Development,0.6032504,1,9.89849E+12,2.00348E+12,-98.02308786,-65.56281627,5.87,2.05,1,0
LPIN.JK,2019Q2,LPIN.JK2019Q2,Automobiles and Parts,2.613063876,3,3.02403E+11,28935603820,-77.0619608,-21.79763596,18.62,12.89,1,0
