Firm,Period,SIZE,LEV,REV,GROWTH,ROA,ROE,FE_2020Q2,FE_2019Q2,FE_Sector,Treat,After,DiD,Delete
SIPD.JK,2020Q3,28.45800314,95.19223094,27.66655427,24.55187999,0.861533863,2.22695093,1,0,8,1,1,1,0
SIPD.JK,2019Q3,28.39363559,102.8541872,27.44700212,31.930381,1.303223834,3.441550643,0,1,8,1,0,0,0
SKBM.JK,2020Q3,28.16633661,53.83292358,26.84642553,0.847453282,-0.436731564,-0.741713006,1,0,8,1,1,1,0
SKBM.JK,2019Q3,28.11751727,39.02212178,26.83798671,-7.231844723,-0.00678084,-0.074994581,0,1,8,1,0,0,0
SKLT.JK,2020Q3,27.40942849,54.1999005,26.53622713,21.41918606,1.107439177,2.185063159,1,0,8,1,1,1,0
SKLT.JK,2019Q3,27.30441696,52.46086401,26.34214841,13.90926796,1.56934099,3.410885524,0,1,8,1,0,0,0
SMAR.JK,2020Q3,30.91255214,116.0044072,29.78005122,-14.41389155,0.647526883,1.842872656,1,0,8,1,1,1,0
SMAR.JK,2019Q3,30.99501509,122.1638053,29.93569842,19.56837259,0.906983648,2.342036308,0,1,8,1,0,0,0
SMBR.JK,2020Q3,29.35488906,45.00238907,27.10403731,0.258691516,0.440978759,0.749238364,1,0,1,1,1,1,0
SMBR.JK,2019Q3,29.32196696,40.80121932,27.10145374,58.18785186,0.271064838,0.438060634,0,1,1,1,0,0,0
SMCB.JK,2020Q3,30.59581876,142.4804281,28.8005683,8.86843268,1.792853235,4.934789876,1,0,1,1,1,1,0
SMCB.JK,2019Q3,30.57267184,132.5770657,28.71559837,14.11330982,2.482757573,7.523775389,0,1,1,1,0,0,0
SMDM.JK,2020Q3,28.7928031,11.7787304,25.57380467,-2.17912438,0.560334169,0.589871055,1,0,9,1,1,1,0
SMDM.JK,2019Q3,28.78402277,12.02867574,25.59583685,18.17389782,0.16643875,-0.134311764,0,1,9,1,0,0,0
SMDR.JK,2020Q3,29.66368406,83.63831714,28.07833749,-20.63743989,0.117049423,0.197443383,1,0,11,1,1,1,0
SMDR.JK,2019Q3,29.8033557,76.32895619,28.30948096,32.96467182,0.007584316,0.287000592,0,1,11,1,0,0,0
SMGR.JK,2020Q3,32.02047115,105.6949501,30.09674403,44.49741021,1.179699408,2.800158881,1,0,1,1,1,1,0
SMGR.JK,2019Q3,31.55844026,34.12230712,29.72865263,3.940856826,1.022565814,2.636228814,0,1,1,1,0,0,0
SMMA.JK,2020Q3,32.3252812,30.87481798,29.75510734,-26.98524587,0.243215091,#VALUE!,1,0,4,1,1,1,0
SMMA.JK,2019Q3,32.23087764,25.62549531,30.06961599,96.4360959,0.177587636,#VALUE!,0,1,4,1,0,0,0
SMMT.JK,2020Q3,27.45311472,44.0947099,24.98252006,81.98324969,1.043916372,1.302441329,1,0,3,1,1,1,0
SMMT.JK,2019Q3,27.37181422,58.39788556,24.38377559,537.2321691,0.825226262,1.21268981,0,1,3,1,0,0,0
SMRA.JK,2020Q3,30.80405596,119.8563624,28.18346195,28.17218959,-0.033269489,-0.313898509,1,0,9,1,1,1,0
SMRA.JK,2019Q3,30.76250969,127.7225408,27.93525754,4.714562133,0.833389595,2.341987331,0,1,9,1,0,0,0
SMRU.JK,2020Q3,28.23073295,81.02719759,26.04495001,3.231908858,-1.935569854,-4.589192461,1,0,3,1,1,1,0
SMRU.JK,2019Q3,28.25576506,86.44652416,26.0131422,4.16610972,-2.395472596,-4.832464363,0,1,3,1,0,0,0
SMSM.JK,2020Q3,28.72237345,4.852995509,27.64436864,-4.31140054,4.994743992,6.64136378,1,0,2,1,1,1,0
SMSM.JK,2019Q3,28.65834325,8.704453215,27.68843966,19.078292,6.665571496,8.779054102,0,1,2,1,0,0,0
SOCI.JK,2020Q3,29.90864405,99.42241371,26.98557463,20.23400954,0.156908279,0.317379997,1,0,3,1,1,1,0
SOCI.JK,2019Q3,29.85160399,93.45057383,26.80130489,0.812658315,0.551949328,1.138743592,0,1,3,1,0,0,0
SONA.JK,2020Q3,27.86691971,11.30398649,26.79842171,-21.63537019,-1.958207214,-2.734183596,1,0,2,1,1,1,0
SONA.JK,2019Q3,27.90404479,19.28821032,27.04221922,42.87926104,1.238689335,2.00106264,0,1,2,1,0,0,0
SPMA.JK,2020Q3,28.43490235,48.13423866,27.18878786,4.803336668,0.922337909,1.512560231,1,0,1,1,1,1,0
SPMA.JK,2019Q3,28.40607053,61.37363223,27.14187244,10.09645078,1.090088464,1.806735904,0,1,1,1,0,0,0
SRAJ.JK,2020Q3,28.68811294,10.62026407,26.21555327,33.69405064,-1.397865928,-3.077730008,1,0,5,1,1,1,0
SRAJ.JK,2019Q3,28.57736176,8.007707838,25.92516947,22.43504168,-0.37358266,-0.582572046,0,1,5,1,0,0,0
SRIL.JK,2020Q3,30.63150245,133.557457,29.12312816,12.49441817,1.333538861,3.430774626,1,0,2,1,1,1,0
SRIL.JK,2019Q3,30.55657573,144.6600983,29.00539474,34.45456318,1.85213714,4.661980844,0,1,2,1,0,0,0
SRSN.JK,2020Q3,27.32908286,35.7789085,25.86657336,4.421353521,1.011226588,1.586085993,1,0,1,1,1,1,0
SRSN.JK,2019Q3,27.25275138,30.60491827,25.82330936,33.19477088,1.726060507,2.401473078,0,1,1,1,0,0,0
SRTG.JK,2020Q3,30.90765157,16.82432917,28.99285423,527.5640974,12.776185,14.86218714,1,0,4,1,1,1,0
SRTG.JK,2019Q3,30.87784762,17.82809025,27.1561786,-39.70719385,15.52780988,18.75586701,0,1,4,1,0,0,0
SSIA.JK,2020Q3,29.72083408,48.26884365,27.58526873,-16.08726894,-0.878406366,-1.996758974,1,0,7,1,1,1,0
SSIA.JK,2019Q3,29.63910746,40.35474414,27.76066158,42.26392236,0.527580484,0.662169015,0,1,7,1,0,0,0
SSMS.JK,2020Q3,30.09738523,154.0550885,27.55138785,-14.53827897,1.418931564,4.174212204,1,0,8,1,1,1,0
SSMS.JK,2019Q3,30.02883828,126.9131892,27.70848946,31.4024832,0.122911581,0.338555145,0,1,8,1,0,0,0
SSTM.JK,2020Q3,26.9630143,77.1926097,25.47377621,47.81148502,-1.659649334,-3.888239441,1,0,2,1,1,1,0
SSTM.JK,2019Q3,27.1080024,91.67343636,25.08300869,11.56607975,-0.00293165,-0.007087684,0,1,2,1,0,0,0
SUPR.JK,2020Q3,30.03784414,234.2320195,26.78903976,-9.881614725,0.372095857,1.474423774,1,0,7,1,1,1,0
SUPR.JK,2019Q3,30.14854782,197.2973515,26.89308575,-0.777014967,0.275187311,1.010824872,0,1,7,1,0,0,0
TALF.JK,2020Q3,27.73316908,18.7877889,26.22039646,6.559938521,0.946483145,1.327477495,1,0,1,1,1,1,0
TALF.JK,2019Q3,27.55461243,2.522077501,26.15685901,31.22045229,1.087299042,1.493371166,0,1,1,1,0,0,0
TARA.JK,2020Q3,27.74690867,5.075089068,22.19657131,-52.1218432,-0.165519901,-0.179416662,1,0,9,1,1,1,0
TARA.JK,2019Q3,27.75094025,5.423162685,22.93308211,10.16975905,0.027043701,0.021104486,0,1,9,1,0,0,0
TBIG.JK,2020Q3,31.01329901,638.2591597,27.80665201,9.430601879,0.743649148,4.070199616,1,0,7,1,1,1,0
TBIG.JK,2019Q3,30.99655339,696.4260802,27.71653162,5.308072175,0.824052213,7.001416905,0,1,7,1,0,0,0
TBLA.JK,2020Q3,30.43954873,147.3409484,28.29839038,4.704074863,1.161725811,3.964285737,1,0,8,1,1,1,0
TBLA.JK,2019Q3,30.33331123,176.1259509,28.25242253,-7.255460939,0.942669098,3.090780949,0,1,8,1,0,0,0
TBMS.JK,2020Q3,28.44543462,105.3718431,28.36571735,-23.37646308,-0.231656928,-0.576676806,1,0,1,1,1,1,0
TBMS.JK,2019Q3,28.54730562,126.0532798,28.63198323,26.55394215,0.801484034,2.91369137,0,1,1,1,0,0,0
TGKA.JK,2020Q3,28.72143599,7.10115012,28.72880002,-15.68633398,3.681873959,8.726776309,1,0,8,1,1,1,0
TGKA.JK,2019Q3,28.86090858,55.17765576,28.89942624,45.33467805,3.194513915,7.444807406,0,1,8,1,0,0,0
TIFA.JK,2020Q3,27.87758703,207.9295837,24.57238521,-11.00476254,0.598960172,1.569527853,1,0,4,1,1,1,0
TIFA.JK,2019Q3,28.11253345,313.5459875,24.68897254,4.996130326,0.665131274,2.422858799,0,1,4,1,0,0,0
TINS.JK,2020Q3,30.664601,187.8375138,29.19312756,96.67599693,0.769628177,2.776417091,1,0,1,1,1,1,0
TINS.JK,2019Q3,30.23745497,79.24239916,28.51674006,4.527566268,-1.900950625,-6.28413233,0,1,1,1,0,0,0
TIRA.JK,2020Q3,26.56141828,52.63267454,25.05035874,0.95662267,0.035136998,0.073748792,1,0,6,1,1,1,0
TIRA.JK,2019Q3,26.56483046,53.76682109,25.04083797,29.52488462,0.188998634,0.707664228,0,1,6,1,0,0,0
TKIM.JK,2020Q3,31.37863779,112.9876423,28.97237476,-1.989492275,-2.153729449,-4.419439165,1,0,1,1,1,1,0
TKIM.JK,2019Q3,31.33316097,134.8171629,28.99247025,15.28442073,1.908094816,4.354632341,0,1,1,1,0,0,0
TLKM.JK,2020Q3,33.00490503,61.2066121,31.17212536,7.743950039,2.921364423,5.066581021,1,0,7,1,1,1,0
TLKM.JK,2019Q3,32.93909077,61.78724907,31.09753796,-2.951604594,3.217037327,4.876995032,0,1,7,1,0,0,0
TMAS.JK,2020Q3,28.63420439,102.5306546,27.00219238,3.409092746,1.072509216,3.040437186,1,0,11,1,1,1,0
TMAS.JK,2019Q3,28.67881192,142.0120568,26.96866967,12.31411452,1.252022689,3.064534105,0,1,11,1,0,0,0
TOBA.JK,2020Q3,29.62729659,104.1167403,28.1661102,51.01091742,0.660268698,0.554345029,1,0,3,1,1,1,0
TOBA.JK,2019Q3,29.30114516,59.34500493,27.75392825,30.19060869,2.559190007,3.510772901,0,1,3,1,0,0,0
TOPS.JK,2020Q3,28.77007142,82.79117111,26.22522663,-22.2258956,-0.996146129,-2.363016876,1,0,7,1,1,1,0
TOPS.JK,2019Q3,28.98217876,85.6175729,26.47658829,-43.38764109,-2.781147825,-6.473964589,0,1,7,1,0,0,0
TOTO.JK,2020Q3,28.67215377,4.772331375,26.98241629,-9.6156484,-1.343606866,-2.156476372,1,0,6,1,1,1,0
TOTO.JK,2019Q3,28.67541962,6.455146827,27.08351532,0.364419476,0.952679755,1.388546929,0,1,6,1,0,0,0
TOWR.JK,2020Q3,30.88697605,157.0346425,28.11742945,5.586160604,1.815193349,6.422376021,1,0,7,1,1,1,0
TOWR.JK,2019Q3,30.7660932,131.4732742,28.06307233,15.41750803,2.321375939,7.493385085,0,1,7,1,0,0,0
TPIA.JK,2020Q3,31.4389138,46.05504794,29.18686947,-52.96288252,0.331392166,0.586557644,1,0,1,1,1,1,0
TPIA.JK,2019Q3,31.45119945,32.95791309,29.94110263,24.1086352,-0.040447961,-0.082646144,0,1,1,1,0,0,0
TPMA.JK,2020Q3,28.06628708,35.85505388,25.74460397,-10.21200978,-0.43164856,-0.594284717,1,0,3,1,1,1,0
TPMA.JK,2019Q3,28.13822707,40.95298164,25.85232293,36.61675934,0.573903344,0.845180181,0,1,3,1,0,0,0
TRIM.JK,2020Q3,28.18955462,80.86702806,25.37148437,-3.209523584,0.20150869,0.632801045,1,0,4,1,1,1,0
TRIM.JK,2019Q3,28.24729127,89.9854598,25.40410595,8.717926729,0.912065801,1.875296219,0,1,4,1,0,0,0
TRIS.JK,2020Q3,27.13876418,65.86450452,26.74793268,94.7855248,0.702096355,1.016325855,1,0,2,1,1,1,0
TRIS.JK,2019Q3,27.14511587,71.88124637,26.08120379,13.16550301,3.724699723,5.081174121,0,1,2,1,0,0,0
TRST.JK,2020Q3,29.11188206,66.35347939,27.22293988,7.225085195,0.646486833,1.294055225,1,0,1,1,1,1,0
TRST.JK,2019Q3,28.98690047,40.51585943,27.15317984,8.56242102,0.250774599,0.722858191,0,1,1,1,0,0,0
TRUS.JK,2020Q3,26.46088628,1.396574335,23.18091275,11.75246562,1.098191641,1.212350136,1,0,4,1,1,1,0
TRUS.JK,2019Q3,26.43349771,10.69391693,23.06979664,3.267627918,1.78404943,1.952197974,0,1,4,1,0,0,0
TSPC.JK,2020Q3,29.70861168,12.10123942,28.6647558,7.377306,1.506482289,2.19151556,1,0,5,1,1,1,0
TSPC.JK,2019Q3,29.66448163,9.126979003,28.59357713,7.494400925,1.164147914,1.607314978,0,1,5,1,0,0,0
TURI.JK,2020Q3,29.45084021,29.47594735,28.80903129,-8.989816257,0.374744459,0.538283086,1,0,2,1,1,1,0
TURI.JK,2019Q3,29.41870178,36.00672605,28.90323007,14.19261342,1.996361692,3.282928592,0,1,2,1,0,0,0
ULTJ.JK,2020Q3,29.48589951,0.958925032,28.10858547,13.55574762,6.720044258,7.873234385,1,0,8,1,1,1,0
ULTJ.JK,2019Q3,29.35102426,2.581963187,27.98146177,12.83147439,4.886098596,5.898756904,0,1,8,1,0,0,0
UNIC.JK,2020Q3,28.79488453,9.085408558,27.81753287,-14.10925527,4.332164294,5.519255348,1,0,1,1,1,1,0
UNIC.JK,2019Q3,28.88721618,8.83119477,27.96962697,24.56447207,1.819121371,2.725231976,0,1,1,1,0,0,0
UNIT.JK,2020Q3,26.76280994,127.8254611,23.74855691,-23.7430793,-0.022944326,0.020482897,1,0,2,1,1,1,0
UNIT.JK,2019Q3,26.77860765,133.5120104,24.01961892,-22.09217655,0.017180045,0.021587065,0,1,2,1,0,0,0
UNTR.JK,2020Q3,32.41298147,27.34935899,30.73509497,0.484112999,1.046940558,2.138452548,1,0,6,1,1,1,0
UNTR.JK,2019Q3,32.30924976,19.27573032,30.73026552,31.81271306,2.475155034,5.538267193,0,1,6,1,0,0,0
VICO.JK,2020Q3,31.0239519,5.76431603,26.07826635,8.57893594,0.008056452,0.083014906,1,0,4,1,1,1,0
VICO.JK,2019Q3,31.04151449,0.615761029,25.99595911,9.358686119,0.072473968,0.724877192,0,1,4,1,0,0,0
VRNA.JK,2020Q3,28.63620273,300.8673979,25.05001583,49.24515805,0.094308735,0.409806814,1,0,4,1,1,1,0
VRNA.JK,2019Q3,27.79976366,259.1756897,24.64959571,-38.33416994,0.05451541,0.228737375,0,1,4,1,0,0,0
WEHA.JK,2020Q3,26.50863133,79.93184078,24.50537371,10.57387485,-5.444762323,-9.895980501,1,0,11,1,1,1,0
WEHA.JK,2019Q3,26.57959695,80.54804657,24.40486004,13.95156875,0.855308279,1.800048278,0,1,11,1,0,0,0
WIIM.JK,2020Q3,27.89177578,5.444592283,26.60391397,-1.905340738,4.358622318,5.933707904,1,0,8,1,1,1,0
WIIM.JK,2019Q3,27.8732008,0.834739601,26.62315123,-3.174260726,0.530639796,0.683567243,0,1,8,1,0,0,0
WIKA.JK,2020Q3,31.76887672,137.5414598,29.56733409,-13.61849895,-0.302498931,-1.468004329,1,0,7,1,1,1,0
WIKA.JK,2019Q3,31.67224668,111.4009839,29.71373073,25.57016178,0.904067535,2.962795613,0,1,7,1,0,0,0
WINS.JK,2020Q3,28.93076563,39.78787561,26.05606704,-20.49017028,-1.69218335,-2.664250358,1,0,3,1,1,1,0
WINS.JK,2019Q3,29.14134075,39.84218036,26.28535656,18.48943231,-0.415697426,-0.71014066,0,1,3,1,0,0,0
WOMF.JK,2020Q3,29.7311399,511.2521097,27.21160565,-2.870317156,-0.015745987,-0.0857885,1,0,4,1,1,1,0
WOMF.JK,2019Q3,29.81766795,669.7802028,27.24072882,26.65537696,0.938122924,6.297857822,0,1,4,1,0,0,0
WOOD.JK,2020Q3,29.27092096,84.60099293,26.78983862,-8.874056875,1.34726059,2.653972663,1,0,2,1,1,1,0
WOOD.JK,2019Q3,29.02038512,70.64547285,26.88276627,11.32785823,1.179669422,2.280609978,0,1,2,1,0,0,0
WSBP.JK,2020Q3,30.31900825,57.34360686,28.1146142,4.650697917,-0.638825703,-1.407145408,1,0,1,1,1,1,0
WSBP.JK,2019Q3,30.31888771,78.36559178,28.06915627,6.885836686,0.614917766,1.135438798,0,1,1,1,0,0,0
WSKT.JK,2020Q3,32.51816222,428.2725212,29.44141334,-41.79854675,-1.156433395,-7.351733234,1,0,7,1,1,1,0
WSKT.JK,2019Q3,32.3983458,334.9840096,29.9826732,24.94131349,0.167029431,1.532891848,0,1,7,1,0,0,0
WTON.JK,2020Q3,29.84429449,78.61665746,28.18079353,14.77505474,0.175549492,0.563241054,1,0,1,1,1,1,0
WTON.JK,2019Q3,29.67912706,61.67333525,28.04298955,5.644127744,1.509917246,4.333942361,0,1,1,1,0,0,0
YPAS.JK,2020Q3,26.34100643,67.37012197,25.29514805,-19.00531788,1.115915726,2.388517673,1,0,1,1,1,1,0
YPAS.JK,2019Q3,26.56333552,122.9988815,25.50593474,50.19700123,-0.317990124,-0.794266539,0,1,1,1,0,0,0
ZINC.JK,2020Q3,27.93285202,41.99083538,26.08536931,42.81144507,-1.034704718,-1.794195398,1,0,1,1,1,1,0
ZINC.JK,2019Q3,27.71638389,40.57612391,25.7290143,87.32491248,3.418795431,6.352818493,0,1,1,1,0,0,0
